,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,CreditScoreBines,Gender_Female,Gender_Male,Geography_France,Geography_Germany,Geography_Spain
349,39.0,5,0.0,2,1,1,129892.93,0,1.0,False,True,True,False,False
350,32.0,3,107594.11,2,1,1,102416.84,0,1.0,False,True,False,False,True
351,39.0,2,81273.13,1,1,1,18719.67,0,3.0,False,True,False,False,True
352,32.0,7,169399.6,1,1,0,61936.22,0,0.0,True,False,False,False,True
353,25.0,6,0.0,2,1,1,78358.94,0,2.0,False,True,False,False,True
354,45.0,1,187841.99,2,1,1,147224.27,0,1.0,True,False,True,False,False
355,30.0,0,0.0,2,1,0,160979.66,0,0.0,False,True,True,False,False
356,57.0,8,126776.3,2,1,1,132298.49,0,,True,False,False,False,True
357,34.0,9,126436.29,1,1,0,174248.52,1,0.0,False,True,False,False,True
358,41.0,1,101960.74,1,1,1,123547.28,0,2.0,False,True,True,False,False
359,58.0,3,0.0,2,0,1,32790.02,0,0.0,False,True,True,False,False
360,38.91,3,0.0,2,0,1,181543.67,0,2.0,False,True,False,False,True
361,45.0,2,150842.93,1,0,1,2319.96,1,1.0,True,False,False,True,False
362,50.0,9,102535.57,1,1,1,189543.19,0,1.0,True,False,True,False,False
363,29.0,9,99027.61,2,1,0,10940.4,0,0.0,True,False,False,True,False
364,38.91,9,0.0,2,1,1,199493.38,0,1.0,False,True,True,False,False
365,33.0,3,0.0,1,1,1,188193.25,0,1.0,True,False,False,False,True
366,42.0,9,87271.41,2,1,0,172572.64,0,0.0,True,False,False,True,False
367,38.91,8,102742.91,2,1,1,189339.6,0,0.0,True,False,False,True,False
368,34.0,2,40105.51,2,0,1,53512.16,0,1.0,False,True,False,True,False
369,29.0,2,152265.43,1,1,0,34004.44,0,1.0,True,False,True,False,False
370,42.0,4,141947.67,1,1,1,10598.29,0,4.0,False,True,False,False,True
371,75.0,1,106307.91,2,0,1,113428.77,0,1.0,True,False,False,True,False
372,31.0,0,107884.81,2,1,1,183487.98,0,1.0,False,True,False,True,False
373,31.0,1,125013.72,1,1,1,187658.09,0,4.0,False,True,False,True,False
374,35.0,7,58469.37,2,1,1,172459.39,0,2.0,False,True,False,True,False
375,39.0,8,0.0,1,0,1,21016.0,0,3.0,True,False,True,False,False
376,45.0,10,117231.63,3,1,1,122381.02,1,3.0,False,True,False,True,False
377,35.0,4,152390.26,1,1,0,128123.66,0,0.0,False,True,False,False,True
378,38.91,2,34013.63,1,1,0,19570.63,0,1.0,True,False,False,False,True
379,39.0,2,0.0,3,0,0,188150.6,1,2.0,True,False,False,False,True
380,50.0,9,0.0,2,1,1,111020.24,0,0.0,True,False,True,False,False
381,36.0,7,101583.11,2,1,0,123775.15,0,2.0,False,True,True,False,False
382,30.0,10,77168.87,2,0,1,146700.22,0,0.0,True,False,False,True,False
383,28.0,8,124695.72,2,1,0,145251.35,0,2.0,False,True,False,True,False
384,44.0,3,105934.96,1,1,0,82463.69,0,2.0,False,True,False,True,False
385,38.91,9,0.0,1,1,1,15928.49,0,0.0,True,False,True,False,False
386,46.0,6,0.0,2,1,0,45886.33,0,1.0,False,True,False,False,True
387,62.0,2,0.0,2,1,1,186489.95,0,2.0,False,True,False,False,True
388,45.0,2,0.0,2,0,1,162922.65,0,2.0,True,False,False,False,True
389,21.0,10,161525.96,2,1,0,9262.77,0,0.0,True,False,True,False,False
390,29.0,7,147199.07,1,1,1,84932.4,0,2.0,True,False,False,True,False
391,38.0,3,183102.29,1,1,1,71557.12,0,3.0,False,True,False,True,False
392,46.0,9,127209.0,2,1,0,77405.95,1,1.0,False,True,False,False,True
393,38.0,8,0.0,2,0,0,417.41,1,0.0,False,True,False,False,True
394,24.0,0,97378.54,1,1,1,71405.17,0,1.0,True,False,False,False,True
395,37.0,2,136925.09,2,0,1,153400.24,0,1.0,True,False,False,True,False
396,33.0,3,54503.55,1,1,1,371.05,0,0.0,False,True,True,False,False
397,32.0,8,155726.85,1,1,0,67789.99,0,0.0,False,True,False,True,False
398,39.0,9,0.0,2,0,1,145894.9,0,2.0,True,False,True,False,False
399,66.0,1,135842.41,1,1,0,183840.51,1,1.0,True,False,True,False,False
400,52.0,1,63349.75,1,1,0,108887.44,0,1.0,False,True,True,False,False
401,38.0,4,129499.42,1,1,1,154071.27,0,1.0,True,False,False,True,False
402,52.0,8,0.0,2,0,1,179291.85,0,3.0,False,True,False,False,True
403,36.0,6,70438.01,2,0,1,56937.43,0,0.0,False,True,False,False,True
404,23.0,8,0.0,2,1,1,112239.03,0,2.0,False,True,True,False,False
405,36.0,9,0.0,1,1,0,45909.87,0,2.0,False,True,True,False,False
406,49.0,9,141434.04,1,0,0,173779.25,1,0.0,True,False,False,False,True
407,37.0,4,0.0,2,1,0,125696.26,0,1.0,True,False,False,False,True
408,37.0,10,152958.29,2,1,1,159585.61,0,1.0,False,True,False,True,False
409,41.0,3,138306.34,1,1,0,106761.47,0,0.0,True,False,False,True,False
410,23.0,10,0.0,2,0,0,129590.18,0,2.0,False,True,False,False,True
411,38.0,1,0.0,2,1,1,80006.65,0,,False,True,True,False,False
412,31.0,3,124328.84,1,1,1,140451.52,0,3.0,True,False,False,False,True
413,41.0,9,181461.48,3,1,1,187929.43,1,2.0,True,False,False,True,False
414,35.0,8,0.0,2,1,0,167155.36,0,3.0,False,True,False,False,True
415,26.0,8,0.0,2,0,0,191420.71,0,1.0,False,True,False,False,True
416,38.91,5,110368.03,1,0,0,11384.45,1,0.0,True,False,False,True,False
417,39.0,9,89588.35,1,1,1,94898.1,0,0.0,True,False,True,False,False
418,46.0,6,0.0,2,0,0,106781.59,0,1.0,True,False,True,False,False
419,28.0,6,0.0,2,0,0,159508.52,0,1.0,True,False,True,False,False
420,60.0,3,115924.89,1,1,0,93524.19,1,3.0,True,False,False,True,False
421,38.0,2,0.0,2,1,0,87168.46,0,1.0,True,False,True,False,False
422,40.0,7,111756.5,1,1,0,8128.32,1,0.0,False,True,False,True,False
423,35.0,4,0.0,1,1,0,125518.32,0,2.0,True,False,True,False,False
424,39.0,9,0.0,1,1,0,48963.59,0,1.0,False,True,True,False,False
425,26.0,9,162923.85,1,1,0,98368.24,0,1.0,False,True,True,False,False
426,39.0,10,124576.65,2,1,0,148584.61,0,0.0,False,True,False,True,False
427,45.0,0,80793.58,1,1,1,27474.81,0,2.0,False,True,True,False,False
428,40.0,9,71340.09,1,1,0,76192.21,0,0.0,True,False,False,True,False
429,40.0,1,99282.63,1,0,0,134600.94,1,0.0,False,True,False,True,False
430,57.0,3,137946.39,1,1,1,72467.99,1,1.0,False,True,False,True,False
431,41.0,2,127892.57,2,0,1,199645.45,0,2.0,False,True,False,True,False
432,33.0,0,101084.36,1,1,0,42749.85,0,0.0,True,False,False,True,False
433,37.0,8,114754.08,1,1,0,136050.44,1,0.0,True,False,False,True,False
434,33.0,8,0.0,1,0,0,73564.44,0,2.0,False,True,True,False,False
435,38.91,3,99286.98,1,0,1,85578.63,0,3.0,True,False,True,False,False
436,30.0,4,79871.02,2,1,0,129826.89,0,1.0,True,False,False,True,False
437,35.0,10,104088.59,2,0,0,119666.0,0,0.0,False,True,True,False,False
438,38.0,2,168190.33,2,1,0,68052.08,0,4.0,True,False,True,False,False
439,38.91,3,85679.25,1,1,1,164104.74,0,0.0,False,True,False,True,False
440,35.0,3,0.0,1,0,0,80190.36,0,1.0,True,False,True,False,False
441,31.0,9,0.0,2,1,0,84126.75,0,3.0,True,False,True,False,False
442,34.0,7,121551.58,2,1,1,70179.0,0,0.0,True,False,True,False,False
443,46.0,2,122220.19,1,1,1,118024.1,0,3.0,False,True,True,False,False
444,47.0,3,116528.15,1,0,0,145704.19,1,0.0,False,True,False,False,True
445,26.0,1,77780.29,1,0,1,183049.41,0,3.0,True,False,True,False,False
446,37.0,2,0.0,1,0,0,120906.83,0,2.0,False,True,True,False,False
447,40.0,4,125832.2,1,1,1,100433.83,0,0.0,False,True,True,False,False
448,38.0,6,68065.8,1,0,0,138777.0,1,2.0,True,False,True,False,False
449,47.0,6,127299.34,2,1,0,124694.99,0,3.0,True,False,False,False,True
450,38.0,7,174937.64,1,1,0,40084.32,0,0.0,True,False,False,True,False
451,40.0,9,0.0,2,0,1,119232.33,0,,False,True,True,False,False
452,31.0,7,110071.1,1,0,0,43921.36,0,1.0,False,True,False,False,True
453,44.0,3,139432.37,1,1,0,62222.81,0,1.0,True,False,False,False,True
454,39.0,6,127357.76,1,0,1,56577.0,0,3.0,True,False,True,False,False
455,36.0,5,0.0,2,1,0,164253.35,0,0.0,False,True,True,False,False
456,33.0,3,0.0,1,1,1,7666.73,0,2.0,False,True,True,False,False
457,38.0,3,0.0,2,1,0,68487.51,0,2.0,False,True,True,False,False
458,43.0,1,95556.31,1,0,1,199273.98,1,0.0,False,True,False,True,False
459,37.0,8,0.0,1,1,1,186062.36,0,1.0,False,True,False,False,True
460,29.0,1,111681.98,2,1,1,195711.16,0,0.0,False,True,False,True,False
461,39.0,3,0.0,2,1,0,36692.17,0,0.0,False,True,True,False,False
462,25.0,3,108738.71,2,1,0,106920.57,0,0.0,True,False,False,False,True
463,32.0,4,133950.37,1,1,1,48725.68,1,1.0,True,False,True,False,False
464,26.0,4,0.0,2,1,1,167036.94,0,4.0,False,True,False,False,True
465,33.0,9,89968.69,1,1,0,68777.26,0,1.0,False,True,True,False,False
466,32.0,9,0.0,2,1,1,18924.92,0,,True,False,False,False,True
467,38.0,5,130878.75,3,1,0,71905.77,1,4.0,True,False,False,True,False
468,35.0,8,0.0,2,1,0,64833.28,0,0.0,False,True,True,False,False
469,35.0,3,0.0,2,1,1,184843.77,0,3.0,False,True,True,False,False
470,27.0,10,134169.62,1,1,1,176730.02,0,1.0,False,True,False,False,True
471,37.0,1,149762.08,1,1,0,20629.4,1,2.0,False,True,True,False,False
472,26.0,2,93844.69,1,1,0,28415.36,0,3.0,False,True,True,False,False
473,28.0,8,0.0,2,1,0,77231.27,0,3.0,False,True,True,False,False
474,33.0,1,0.0,2,1,0,102750.7,0,0.0,True,False,True,False,False
475,46.0,6,141078.37,1,0,0,34580.8,1,1.0,False,True,False,True,False
476,31.0,1,117992.59,1,1,1,183598.77,0,1.0,True,False,False,True,False
477,38.91,8,100812.33,2,1,0,147358.27,0,1.0,True,False,True,False,False
478,38.0,7,0.0,1,1,1,108469.2,0,0.0,False,True,True,False,False
479,29.0,4,80262.6,1,1,1,20612.82,0,1.0,False,True,True,False,False
480,34.0,6,156478.62,1,0,1,181196.76,0,3.0,False,True,False,False,True
481,23.0,5,0.0,2,1,0,160249.1,0,0.0,True,False,True,False,False
482,37.0,8,0.0,3,0,0,110783.28,0,3.0,False,True,True,False,False
483,37.0,9,115217.99,2,1,0,144995.33,0,0.0,False,True,False,True,False
484,61.0,9,0.0,2,1,0,150227.85,1,1.0,False,True,False,False,True
485,35.0,0,155470.55,1,1,1,53718.28,0,2.0,True,False,True,False,False
486,37.0,7,0.0,2,1,0,75248.3,0,1.0,False,True,True,False,False
487,38.91,3,135096.77,1,1,1,14353.43,1,0.0,False,True,True,False,False
488,30.0,2,0.0,2,0,1,130486.57,0,2.0,False,True,True,False,False
489,55.0,9,180075.22,1,1,1,100127.71,0,2.0,True,False,False,True,False
490,29.0,1,97541.24,1,1,1,196356.17,0,1.0,False,True,False,False,True
491,41.0,2,156067.05,1,1,1,9983.88,0,2.0,True,False,True,False,False
492,38.0,4,81550.94,2,0,1,118974.77,0,1.0,True,False,True,False,False
493,47.0,6,0.0,1,0,0,194998.34,1,0.0,True,False,True,False,False
494,38.0,2,170061.92,2,0,0,134901.34,1,2.0,True,False,True,False,False
495,36.0,8,92310.54,2,1,1,72924.56,0,3.0,False,True,False,True,False
496,32.0,6,169089.38,2,1,0,101057.95,0,1.0,True,False,True,False,False
497,40.0,5,80613.93,1,1,1,142838.64,0,4.0,False,True,True,False,False
498,26.0,8,121581.56,2,1,1,127059.04,0,3.0,False,True,False,True,False
499,58.0,8,0.0,1,0,1,116503.92,1,0.0,True,False,True,False,False
500,32.0,4,0.0,2,1,1,54405.79,0,0.0,False,True,False,False,True
501,54.0,5,0.0,2,1,1,88721.84,0,2.0,False,True,True,False,False
502,60.0,5,85891.55,1,1,0,74135.48,1,3.0,False,True,True,False,False
503,44.0,9,77637.35,2,1,1,111346.22,0,1.0,False,True,False,False,True
504,38.91,4,0.0,1,0,0,194902.16,0,0.0,True,False,False,False,True
505,31.0,5,0.0,2,1,0,31474.27,0,1.0,False,True,True,False,False
506,30.0,7,116927.89,1,1,0,21198.39,0,2.0,False,True,False,True,False
507,40.0,6,137326.65,1,1,0,186976.6,0,2.0,True,False,False,True,False
508,22.0,5,0.0,2,1,1,117202.19,0,2.0,False,True,True,False,False
509,37.0,2,0.0,2,1,1,143739.29,0,1.0,True,False,False,False,True
510,38.91,10,67238.98,2,1,1,161811.23,0,0.0,True,False,False,True,False
511,38.0,6,86569.76,2,1,0,98090.91,0,1.0,True,False,False,True,False
512,34.0,5,0.0,2,0,0,71095.41,0,2.0,False,True,False,False,True
513,34.0,6,133598.4,1,1,1,13107.24,0,2.0,False,True,True,False,False
514,51.0,3,136188.78,1,1,1,67110.59,1,1.0,True,False,True,False,False
515,38.0,9,0.0,2,1,0,88225.02,0,3.0,False,True,False,False,True
516,56.0,10,0.0,3,0,1,62256.87,1,0.0,True,False,True,False,False
517,37.0,7,120092.52,2,1,0,135925.72,0,3.0,False,True,False,True,False
518,38.91,4,101238.24,2,0,1,177815.87,1,2.0,False,True,True,False,False
519,58.0,6,89685.92,1,0,1,126471.13,0,2.0,False,True,True,False,False
520,35.0,1,211774.31,1,1,0,188574.12,1,,True,False,True,False,False
521,56.0,7,131317.48,1,1,1,119175.45,0,,False,True,True,False,False
522,37.0,5,93722.73,2,1,1,139093.73,0,0.0,False,True,False,False,True
523,32.0,8,101160.99,1,1,1,115916.55,0,2.0,False,True,False,True,False
524,48.0,3,120320.54,1,0,0,96463.25,0,1.0,False,True,True,False,False
525,31.0,2,0.0,2,1,1,112349.51,0,3.0,True,False,True,False,False
526,43.0,2,0.0,2,1,1,165303.79,0,2.0,False,True,True,False,False
527,26.0,8,0.0,2,1,0,166031.08,0,1.0,False,True,True,False,False
528,48.0,3,152827.99,1,1,0,38411.79,1,0.0,True,False,False,True,False
529,30.0,1,64097.75,1,1,1,77783.35,0,2.0,False,True,True,False,False
530,57.0,2,119035.35,2,1,1,29871.79,0,0.0,True,False,False,False,True
531,26.0,4,135219.57,1,0,1,59747.63,0,2.0,True,False,False,False,True
532,32.0,6,93694.42,1,1,1,79919.13,0,2.0,False,True,True,False,False
533,35.0,10,59408.63,1,1,0,76773.53,0,0.0,False,True,False,False,True
534,40.0,7,114354.95,1,1,0,54018.93,0,0.0,True,False,True,False,False
535,59.0,1,0.0,1,1,0,70649.64,1,1.0,False,True,True,False,False
536,35.0,10,128173.9,2,1,0,59093.39,0,1.0,False,True,False,True,False
537,34.0,9,0.0,2,1,0,127569.8,0,2.0,False,True,False,False,True
538,62.0,5,114931.35,3,0,1,18260.98,1,0.0,True,False,False,True,False
539,28.0,1,111071.36,1,1,0,73275.96,1,3.0,True,False,False,True,False
540,37.0,8,151226.18,2,1,1,136129.49,0,4.0,False,True,True,False,False
541,26.0,9,0.0,2,1,1,153237.59,0,1.0,False,True,True,False,False
542,42.0,4,64740.12,1,1,1,106841.12,0,1.0,True,False,True,False,False
543,51.0,0,169312.13,1,1,0,109078.35,1,2.0,False,True,False,False,True
544,49.0,7,0.0,3,0,1,87822.14,1,0.0,True,False,True,False,False
545,44.0,2,112652.08,2,1,0,126644.98,0,4.0,True,False,False,False,True
546,38.0,0,0.0,2,1,0,47414.15,0,1.0,False,True,True,False,False
547,30.0,7,143964.36,2,1,0,41879.99,0,0.0,True,False,False,True,False
548,49.0,7,122451.46,2,1,1,75808.1,0,0.0,False,True,True,False,False
549,24.0,1,0.0,3,1,1,47911.03,0,3.0,False,True,True,False,False
550,36.0,3,65253.07,2,1,0,28737.78,0,2.0,True,False,False,True,False
551,47.0,6,106901.94,1,1,1,2079.2,1,2.0,False,True,False,True,False
552,25.0,10,128509.63,1,1,0,121562.33,0,2.0,True,False,False,False,True
553,34.0,7,0.0,2,1,0,55003.79,0,0.0,False,True,True,False,False
554,33.0,3,129834.67,1,1,0,193131.42,0,0.0,False,True,False,True,False
555,51.0,3,154962.99,3,0,1,191932.27,1,1.0,True,False,False,False,True
556,40.0,5,138241.9,2,1,0,159418.1,0,1.0,False,True,False,True,False
557,41.0,3,91536.93,1,1,0,191468.78,1,1.0,False,True,False,True,False
558,53.0,3,0.0,2,1,1,38913.68,0,3.0,False,True,False,False,True
559,70.0,5,0.0,1,1,1,705.18,0,,True,False,False,False,True
560,29.0,7,105204.01,1,0,1,138490.03,0,1.0,True,False,False,True,False
561,61.0,1,152968.73,1,0,1,82970.69,0,1.0,False,True,False,False,True
562,36.0,8,158261.68,1,1,1,76744.72,0,1.0,False,True,False,False,True
563,46.0,1,0.0,1,1,0,71244.59,1,0.0,True,False,True,False,False
564,38.0,6,121021.05,1,1,1,12182.15,0,2.0,True,False,False,False,True
565,36.0,4,0.0,2,1,1,141210.5,0,0.0,False,True,True,False,False
566,38.91,2,0.0,1,0,0,191763.07,1,0.0,True,False,False,False,True
567,63.0,1,137715.66,1,1,1,37938.74,0,2.0,True,False,False,False,True
568,31.0,5,121192.22,2,1,1,74890.58,0,2.0,False,True,False,True,False
569,31.0,7,0.0,3,1,1,166698.18,0,3.0,False,True,True,False,False
570,44.0,1,100486.18,2,1,1,62678.53,0,1.0,False,True,True,False,False
571,45.0,1,0.0,1,1,0,67740.08,1,1.0,False,True,True,False,False
572,35.0,9,92566.53,2,1,0,161519.77,0,3.0,False,True,True,False,False
573,49.0,10,0.0,2,1,1,159835.78,1,1.0,True,False,False,False,True
574,40.0,3,110929.96,1,1,1,30876.84,0,4.0,False,True,False,False,True
575,27.0,8,0.0,2,1,1,14858.1,0,0.0,True,False,True,False,False
576,38.91,3,138901.61,1,1,0,75685.97,0,0.0,True,False,False,False,True
577,30.0,4,123217.66,2,0,1,144183.1,0,3.0,False,True,True,False,False
578,41.0,6,0.0,1,1,0,65170.66,0,1.0,True,False,True,False,False
579,39.0,2,0.0,2,1,1,82526.92,0,2.0,False,True,True,False,False
580,36.0,8,0.0,2,1,0,169161.46,0,2.0,False,True,False,False,True
581,33.0,2,108431.87,2,0,1,109291.39,1,1.0,True,False,False,False,True
582,38.91,3,0.0,2,0,1,6057.81,0,1.0,True,False,False,False,True
583,30.0,9,72392.41,1,1,0,77077.14,0,0.0,True,False,False,True,False
584,51.0,1,119741.77,2,0,0,54954.51,1,1.0,True,False,False,True,False
585,51.0,2,100946.71,1,0,0,179614.8,1,3.0,True,False,True,False,False
586,53.0,9,170491.84,1,1,0,35588.07,1,1.0,False,True,False,False,True
587,44.0,5,0.0,1,1,1,117356.14,0,2.0,False,True,True,False,False
588,36.0,1,0.0,1,1,0,160696.72,0,0.0,False,True,True,False,False
589,47.0,6,157296.02,2,0,0,147278.43,1,0.0,True,False,False,False,True
590,38.0,7,144606.22,1,1,1,56594.36,1,2.0,True,False,False,True,False
591,38.0,8,134811.3,1,1,0,1299.75,0,2.0,False,True,True,False,False
592,38.91,9,115897.12,1,1,1,25095.03,0,1.0,True,False,True,False,False
593,38.91,4,82034.0,1,0,0,146326.45,0,1.0,False,True,False,False,True
594,26.0,4,174318.13,2,0,1,38296.21,0,3.0,True,False,False,False,True
595,41.0,2,114206.84,1,1,0,164061.6,0,1.0,True,False,False,True,False
596,43.0,9,0.0,2,1,0,107811.28,0,2.0,False,True,False,False,True
597,39.0,9,111574.41,1,1,1,30838.51,0,1.0,False,True,False,True,False
598,57.0,5,162448.69,1,0,0,9221.78,1,2.0,True,False,False,True,False
599,34.0,4,148249.54,1,0,1,33738.27,0,0.0,True,False,False,True,False
600,43.0,8,0.0,3,0,1,110916.15,1,1.0,True,False,True,False,False
601,26.0,7,123709.46,2,1,1,169654.57,0,3.0,True,False,False,False,True
602,72.0,9,0.0,1,0,1,69829.4,0,2.0,True,False,True,False,False
603,30.0,5,0.0,1,1,0,54926.51,1,0.0,False,True,True,False,False
604,37.0,10,150525.8,1,1,1,94728.49,0,2.0,False,True,True,False,False
605,29.0,9,0.0,1,1,1,80393.27,0,1.0,False,True,True,False,False
606,53.0,4,0.0,2,0,1,111307.98,0,2.0,False,True,True,False,False
607,28.0,10,0.0,2,1,0,19834.32,0,1.0,False,True,True,False,False
608,35.0,5,0.0,2,1,1,78397.24,0,2.0,False,True,True,False,False
609,51.0,2,111018.98,1,1,0,86410.28,0,2.0,True,False,False,True,False
610,30.0,10,129755.99,1,0,0,172749.65,0,0.0,False,True,True,False,False
611,38.91,6,0.0,2,1,0,1002.39,0,1.0,True,False,True,False,False
612,64.0,2,129555.7,1,1,1,13601.79,0,1.0,True,False,True,False,False
613,38.0,1,87202.38,1,1,1,77866.91,0,1.0,False,True,False,False,True
614,26.0,8,146133.39,1,1,1,175296.76,0,2.0,False,True,False,True,False
615,38.91,0,0.0,1,1,0,121751.04,1,2.0,True,False,False,False,True
616,39.0,6,170184.99,2,1,0,89593.26,0,3.0,False,True,False,False,True
617,62.0,8,140745.33,1,1,0,193437.89,1,1.0,True,False,False,True,False
618,42.0,7,139070.51,1,1,1,86945.0,0,0.0,False,True,False,False,True
619,37.0,8,0.0,2,1,1,183318.79,0,2.0,True,False,False,False,True
620,35.0,9,114193.24,1,1,0,71154.1,0,1.0,False,True,True,False,False
621,38.91,10,167878.5,1,0,1,151887.16,0,1.0,True,False,False,False,True
622,53.0,5,141616.55,2,1,1,75888.65,0,0.0,True,False,False,True,False
623,36.0,3,145747.67,2,0,1,89566.74,0,2.0,False,True,False,True,False
624,48.0,2,129120.64,1,0,1,26475.79,0,0.0,True,False,False,False,True
625,35.0,7,110349.82,1,0,0,126355.8,0,,False,True,False,False,True
626,29.0,1,141325.56,1,1,1,93839.3,0,0.0,False,True,True,False,False
627,49.0,2,78653.84,1,1,0,7698.6,0,3.0,False,True,True,False,False
628,47.0,1,0.0,2,1,1,145593.85,0,1.0,False,True,True,False,False
629,28.0,3,142253.65,1,1,0,45042.56,0,3.0,True,False,False,False,True
630,61.0,1,0.0,1,1,0,61108.56,1,1.0,True,False,True,False,False
631,54.0,6,115988.86,1,1,0,57553.98,1,1.0,True,False,False,True,False
632,33.0,10,75592.43,1,1,0,62674.42,0,4.0,True,False,False,False,True
633,44.0,3,164113.04,2,1,1,12120.79,0,0.0,False,True,False,True,False
634,31.0,6,67996.23,2,0,0,50129.87,1,,False,True,True,False,False
635,51.0,5,0.0,2,1,0,55022.43,0,2.0,True,False,False,False,True
636,33.0,1,0.0,2,0,0,117834.91,0,1.0,True,False,False,False,True
637,48.0,1,138778.15,1,0,1,168840.23,0,2.0,False,True,True,False,False
638,43.0,10,147832.15,1,0,1,24234.11,0,3.0,True,False,True,False,False
639,36.0,4,135438.4,1,0,0,190627.01,0,3.0,True,False,True,False,False
640,48.0,5,116060.08,1,1,0,156618.38,1,3.0,False,True,False,False,True
641,29.0,5,112564.62,1,1,0,42334.38,0,2.0,True,False,True,False,False
642,27.0,1,125406.58,1,1,1,110784.42,0,1.0,True,False,True,False,False
643,39.0,5,135134.99,1,1,0,173683.0,1,1.0,True,False,False,True,False
644,39.0,9,133102.92,1,1,0,27046.46,1,4.0,True,False,True,False,False
645,34.0,8,42157.08,1,1,0,20598.59,1,2.0,True,False,True,False,False
646,30.0,3,0.0,2,1,1,104991.28,0,3.0,True,False,True,False,False
647,38.0,7,82259.29,1,1,0,8996.97,0,0.0,False,True,True,False,False
648,36.0,4,0.0,2,1,0,64420.5,0,0.0,True,False,True,False,False
649,38.0,6,0.0,2,1,1,145700.22,0,1.0,False,True,True,False,False
650,49.0,4,0.0,2,1,1,196335.48,0,1.0,True,False,True,False,False
651,52.0,7,0.0,1,1,1,14781.12,0,2.0,False,True,True,False,False
652,42.0,3,150461.07,1,1,0,108139.23,0,1.0,False,True,True,False,False
653,48.0,4,133994.52,1,1,1,19287.06,1,0.0,False,True,False,True,False
654,31.0,8,164870.81,2,1,1,9567.39,0,2.0,True,False,False,False,True
655,25.0,8,121702.73,1,1,1,132210.49,0,0.0,False,True,False,True,False
656,25.0,6,193858.2,1,0,1,21600.11,0,0.0,False,True,False,False,True
657,54.0,1,131039.97,2,1,1,199661.5,0,1.0,True,False,False,True,False
658,64.0,9,113829.45,1,1,1,124341.49,0,0.0,False,True,True,False,False
659,30.0,6,0.0,2,1,0,15766.1,0,3.0,True,False,True,False,False
660,41.0,3,81877.38,1,1,1,33642.21,0,1.0,True,False,False,True,False
